,Stock Exchange,NYS,NYS,NYS,NYS,NYS,NAS,NAS,PAR,NYS,NYS,NAS,NYS,JP,NYS,NAS,NAS,PAR,PAR,NYS,NYS,NYS,JP,MCE,NAS,NAS,NAS,KR,NAS,NYS,NYS,NYS,NYS,NYS,NYS,NYS,NYS,NYS,NYS,NYS,LON,NAS,NAS,NYS,NYS,NAS,NYS,NSE,NAS,NYS,NYS,NYS,NYS,SWX,NYS,NYS,NAS,NYS,NYS,NAS,NAS,NYS,HEL,NYS,NYS,NAS,NYS,PAR,NYS,NYS,NYS,NYS,JP,NYS,NAS,NYS,NYS,NYS,NYS,LIS,NAS,NYS,NYS,NAS,NYS,NYS,NYS,NYS,NAS,NYS,NYS,PAR,NYS,NYS,NYS,NYS,MX,NAS,TSE,NYS,NYS,NYS,NYS,NYS,NYS,NAS,NYS,BR,BSP,MEX,NAS,NAS,NYS,NYS
,11/24/2021,251.98,196.81,331.63,285.70,99.12,308.85,143.47,387.95,337.28,39.34,178.41,129.86,"2,614.31",40.75,59.69,182.73,74.41,144.78,347.39,100.02,160.22,"1,365.47",8.64,46.15,84.23,191.88,"113,327.63",63.00,155.11,231.24,"1,522.51",70.27,131.19,184.86,220.50,116.03,49.40,51.73,223.00,14.11,256.90,110.20,76.99,102.87,72.62,72.06,944.58,65.57,477.84,115.54,73.61,60.00,684.66,204.06,149.49,57.12,88.82,104.24,75.30,65.33,52.30,4.59,320.32,39.35,37.85,30.49,189.02,57.78,58.65,121.87,13.13,"5,548.35",232.26,63.49,194.32,88.14,96.04,22.44,3.97,45.07,169.56,80.35,13.07,114.39,72.24,265.15,149.88,136.39,82.64,89.21,44.66,20.82,47.85,87.29,34.99,251.98,75.90,32.69,19.58,76.20,35.23,56.80,107.42,68.24,66.09,160.26,10.26,26.81,251.98,22.01,6.63,99.10,87.00
,11/25/2021,251.98,196.81,331.63,285.70,99.12,308.85,143.47,390.72,337.28,39.34,178.41,129.86,"2,650.56",40.75,59.69,182.73,73.84,145.30,347.39,100.02,160.22,"1,368.66",8.80,46.15,84.23,191.88,"111,430.93",63.00,155.11,231.24,"1,546.21",70.27,131.19,184.86,220.50,116.57,49.40,51.73,223.00,14.56,256.90,110.20,76.99,102.87,72.62,72.06,949.09,65.57,477.84,115.54,74.22,60.00,697.91,204.06,149.49,57.12,88.82,104.24,75.30,65.33,52.30,4.64,320.32,39.35,37.85,30.49,191.16,57.78,58.65,121.87,13.13,"5,516.20",232.26,63.49,194.32,88.14,96.04,22.44,4.06,45.07,169.56,80.35,13.07,114.39,72.24,265.15,149.88,136.39,82.64,89.47,45.43,20.82,47.85,87.29,34.99,251.98,75.90,33.00,19.58,76.20,35.23,56.80,107.42,68.24,66.09,160.26,10.48,26.27,251.98,22.01,6.78,99.10,87.00
,11/26/2021,250.41,191.39,316.19,280.80,98.33,302.55,141.19,378.31,329.12,39.45,175.89,129.91,"2,599.45",43.24,59.87,179.29,72.45,140.53,339.31,97.06,157.00,"1,328.72",8.53,45.24,81.51,186.20,"109,534.23",61.21,153.00,222.71,"1,518.60",69.64,128.00,183.70,215.62,114.14,47.47,50.42,218.04,13.36,254.17,107.88,66.81,103.24,70.78,70.72,936.65,64.02,469.31,115.57,71.71,58.05,719.54,198.48,145.42,56.43,85.38,98.09,73.11,63.26,51.28,4.37,314.99,39.33,36.05,29.75,186.04,56.07,56.95,117.52,12.75,"5,395.64",236.82,60.90,189.94,86.30,94.46,21.51,4.00,43.48,163.41,78.69,12.77,113.23,69.36,247.57,146.23,131.57,80.54,87.46,41.70,20.07,46.19,85.91,34.16,250.41,73.64,31.86,19.36,74.91,34.27,54.28,103.90,64.66,63.02,153.12,10.36,25.80,250.41,20.62,7.47,97.44,85.57
,11/29/2021,245.08,190.07,315.06,293.18,100.62,302.71,143.82,377.84,340.49,39.34,177.98,134.56,"2,555.76",41.96,60.19,178.81,72.96,140.22,328.72,96.39,156.88,"1,306.79",8.50,46.37,84.16,188.86,"110,008.41",64.88,156.15,221.67,"1,522.82",70.23,131.04,182.45,216.49,113.37,47.39,50.54,220.26,13.99,261.15,109.01,68.68,102.19,73.76,71.58,956.14,65.72,475.10,115.38,72.15,57.75,711.55,196.30,148.58,57.15,85.32,97.96,74.33,62.68,52.55,4.46,316.27,39.08,36.48,30.91,187.62,56.44,57.31,115.54,12.91,"5,329.56",238.97,60.91,188.62,85.72,91.31,21.07,4.01,44.40,165.49,79.51,12.75,111.86,69.53,248.83,145.05,131.24,80.62,85.70,42.51,19.90,46.91,86.93,33.77,245.08,73.77,31.67,19.14,74.78,33.98,54.43,103.38,63.41,64.33,151.12,10.20,25.64,245.08,20.79,8.21,97.32,87.25
,11/30/2021,238.55,187.63,307.17,281.54,99.43,300.25,140.00,373.79,332.66,38.28,173.96,129.54,"2,569.71",43.03,58.72,174.14,71.47,144.84,326.31,93.26,151.89,"1,253.91",8.49,45.63,82.07,184.83,"108,111.71",64.82,150.38,217.49,"1,537.46",67.80,125.38,176.51,211.08,110.09,45.69,49.13,210.92,13.44,254.19,105.02,68.61,98.19,69.98,68.29,960.78,63.88,461.52,111.34,71.79,55.83,723.82,189.51,143.49,55.53,83.07,95.57,72.72,60.72,51.54,4.37,312.20,37.67,35.77,30.35,189.67,54.70,55.01,111.89,12.68,"5,167.92",233.57,59.43,183.33,83.22,87.95,20.32,3.99,43.54,160.35,77.53,12.44,109.35,66.30,234.91,141.39,126.65,77.06,81.75,41.88,19.70,45.50,82.81,32.81,238.55,71.06,30.65,18.38,73.11,33.19,52.83,100.11,61.18,61.91,150.04,10.91,25.47,238.55,20.11,7.73,91.84,84.77
,12/1/2021,239.60,184.13,298.74,248.48,99.28,300.39,140.34,381.93,335.21,37.90,175.64,119.91,"2,582.72",43.79,58.72,171.72,73.15,150.90,322.54,92.18,151.34,"1,267.60",8.62,45.07,83.20,184.40,"110,482.58",66.12,150.23,217.51,"1,539.48",68.13,125.07,175.37,209.96,109.82,45.28,48.70,208.55,13.78,249.68,103.79,63.16,96.76,69.76,68.48,976.01,62.56,457.54,112.58,72.45,56.02,711.16,188.94,142.37,55.95,81.28,95.02,71.68,59.69,50.84,4.54,308.31,37.35,35.42,31.36,193.20,54.45,54.67,112.07,12.56,"5,091.12",233.67,58.72,183.66,82.80,84.15,19.69,3.98,43.45,160.00,77.50,12.12,109.42,65.05,229.24,138.76,124.01,75.20,82.37,42.63,19.86,45.26,82.71,32.97,239.60,70.34,30.28,18.01,73.49,32.85,50.66,98.26,60.47,60.89,151.74,10.44,24.52,239.60,20.72,7.16,87.87,82.77
,12/2/2021,238.40,192.01,312.32,258.06,99.26,306.80,141.69,374.41,340.01,38.63,175.96,124.67,"2,524.17",42.47,59.35,175.66,71.75,149.40,331.11,93.77,156.17,"1,255.41",8.25,45.91,80.98,189.88,"113,801.80",63.07,153.80,223.73,"1,569.41",68.21,128.95,180.78,214.11,111.55,46.73,50.13,215.43,13.91,257.66,106.30,67.69,99.06,69.84,70.02,999.64,63.42,467.84,113.46,71.85,58.87,698.10,195.06,146.81,56.33,84.02,99.92,74.07,61.61,52.16,4.46,319.13,37.97,37.29,32.38,189.95,54.98,55.18,115.00,13.25,"5,180.43",238.43,60.73,189.66,84.81,85.53,20.26,3.91,42.87,165.77,79.81,12.63,110.54,67.42,241.59,142.18,127.27,76.59,85.90,42.87,20.28,47.14,83.67,34.17,238.40,71.51,30.71,18.59,74.98,33.42,52.81,101.70,62.83,62.46,157.21,10.77,24.86,238.40,20.88,6.99,83.36,85.26
,12/3/2021,236.19,190.10,314.18,255.22,100.91,303.68,145.30,376.99,336.40,39.16,177.07,122.62,"2,569.71",43.46,59.26,175.23,71.39,148.23,329.81,93.41,156.00,"1,282.79",8.31,45.68,79.75,188.80,"111,905.11",63.07,153.32,221.77,"1,558.01",69.38,128.36,183.38,210.47,114.18,45.89,49.25,220.51,13.89,259.02,105.55,65.61,97.83,82.19,71.20,988.42,63.08,471.13,115.68,72.03,57.61,699.86,196.09,145.38,56.79,83.46,98.54,73.23,61.22,53.38,4.50,320.81,38.44,36.53,32.30,187.16,55.18,55.30,113.40,13.40,"5,278.66",237.66,59.95,189.49,83.88,87.13,20.42,3.91,43.30,162.35,79.42,12.12,111.33,67.00,240.45,141.51,126.35,77.10,84.45,42.45,20.02,46.33,83.68,33.59,236.19,71.16,30.37,18.78,75.46,33.08,52.21,102.69,62.64,61.14,156.26,11.20,24.57,236.19,20.96,7.31,79.87,85.78
,12/6/2021,236.91,196.26,325.13,255.64,101.82,307.78,146.81,384.23,337.15,38.89,182.63,123.31,"2,542.75",41.23,59.21,177.60,71.88,149.86,334.78,96.35,159.17,"1,255.41",8.54,47.29,80.56,188.12,"112,379.28",63.65,153.56,225.38,"1,521.88",71.01,128.24,183.61,218.82,114.10,46.96,50.56,224.36,14.21,265.56,107.42,71.00,99.15,84.00,71.42,959.01,62.40,479.29,116.56,73.63,57.74,687.97,198.11,147.04,56.79,84.65,101.00,75.28,62.17,53.62,4.50,320.30,38.93,36.98,31.77,186.04,55.18,55.81,117.40,13.36,"5,364.39",236.79,60.65,191.73,85.56,86.14,20.80,3.99,42.95,164.41,79.88,12.34,113.25,69.03,251.72,143.78,127.66,77.05,86.49,43.81,20.52,47.31,86.01,34.15,236.91,72.89,31.11,19.05,75.83,33.81,52.84,104.25,64.15,63.94,159.96,11.55,25.54,236.91,21.49,7.36,82.49,86.94
,12/7/2021,235.74,200.80,331.15,263.78,103.23,313.10,146.64,399.47,345.63,38.68,184.84,132.68,"2,599.45",41.42,59.34,178.37,72.75,155.07,341.23,98.13,159.88,"1,252.60",8.62,48.76,83.86,193.82,"115,224.33",67.33,154.28,230.03,"1,536.56",70.32,128.55,188.54,219.93,114.40,47.63,51.46,226.20,14.32,276.70,108.48,70.40,99.57,89.98,72.30,970.06,64.79,486.74,116.95,75.55,59.37,711.74,198.56,148.43,57.54,85.91,102.31,75.96,62.70,53.77,4.67,325.72,38.60,37.40,32.30,192.46,55.61,56.74,120.15,13.67,"5,479.59",242.40,61.72,195.85,85.03,87.80,21.20,4.02,44.54,167.62,79.65,12.86,112.59,70.09,256.62,144.99,127.63,78.13,87.44,43.59,20.91,48.15,86.13,35.45,235.74,74.58,31.94,19.04,76.66,34.11,53.76,105.55,65.11,65.14,164.53,11.70,25.82,235.74,21.69,6.99,84.40,88.40
,12/8/2021,234.98,202.37,333.91,263.11,104.46,315.51,146.89,393.31,348.60,38.45,186.77,133.16,"2,652.42",41.16,59.39,176.22,72.10,154.18,340.97,98.26,159.26,"1,243.41",8.58,48.00,84.05,194.42,"113,801.80",68.08,153.61,231.88,"1,573.99",70.27,128.24,191.13,221.40,114.18,47.09,51.48,224.08,14.37,276.29,108.40,74.07,98.46,89.76,72.65,988.58,65.37,484.80,116.96,76.97,58.64,723.24,199.50,148.11,58.48,85.88,102.81,75.74,62.94,53.30,4.62,323.58,38.40,37.30,31.79,191.06,56.01,56.71,120.64,13.77,"5,417.08",242.99,62.07,195.80,85.66,88.00,21.14,3.99,44.41,170.38,78.96,12.69,112.30,71.28,260.39,144.76,128.14,77.46,87.08,43.59,20.96,48.37,86.39,34.97,234.98,75.03,31.37,18.99,76.74,34.36,54.10,105.12,64.91,65.10,168.10,11.34,26.09,234.98,22.25,7.69,84.25,89.44
,12/9/2021,233.61,204.69,336.04,261.15,104.92,314.49,146.71,394.11,345.73,38.20,185.93,128.43,"2,615.24",41.71,59.89,177.38,71.66,155.59,341.78,98.60,158.01,"1,200.11",8.46,46.82,82.98,191.54,"117,121.02",66.68,152.91,232.77,"1,583.06",70.49,127.51,191.30,219.54,114.05,47.23,52.06,224.54,14.22,267.67,107.77,73.41,97.25,88.52,72.14,986.01,64.34,482.74,116.84,77.99,57.52,735.32,198.39,146.49,58.21,86.54,102.70,75.53,62.68,52.62,4.77,321.83,38.21,37.12,31.31,193.39,55.64,55.96,117.35,13.70,"5,453.69",230.82,62.00,194.45,83.84,85.91,21.24,3.98,43.15,166.80,77.16,12.53,112.90,70.20,259.14,144.75,127.54,76.08,86.11,43.31,20.68,47.70,85.69,35.29,233.61,75.76,31.29,18.80,76.64,33.76,54.34,104.10,63.82,65.00,165.09,10.98,25.35,233.61,22.42,7.51,83.09,89.28
,12/10/2021,234.80,206.64,341.31,262.84,105.36,316.27,149.06,395.94,353.17,38.22,184.47,129.40,"2,578.07",42.27,59.85,180.66,73.74,154.76,338.42,98.27,159.76,"1,226.17",8.35,46.92,83.58,192.18,"114,275.98",67.31,154.73,234.81,"1,579.29",71.82,128.44,192.29,221.12,114.80,47.69,52.48,226.18,14.01,269.00,109.47,74.20,97.56,87.53,72.45,980.65,64.86,492.44,117.23,76.18,60.99,733.18,197.05,149.49,57.95,86.96,103.70,76.56,62.61,52.57,4.73,325.61,37.97,37.13,31.55,191.43,55.65,56.11,116.46,13.54,"5,385.82",236.08,62.39,195.12,83.40,85.45,21.13,3.94,43.56,168.97,77.06,12.58,114.89,70.22,260.02,144.08,127.60,77.36,86.71,43.20,20.57,47.99,85.68,35.56,234.80,75.68,31.22,18.76,77.34,34.24,53.73,104.34,63.30,62.74,168.47,11.15,24.96,234.80,22.00,7.17,83.17,89.33
,12/13/2021,239.03,204.33,336.81,262.57,104.08,316.45,149.80,393.07,351.57,38.29,184.90,131.19,"2,578.07",44.20,60.15,180.16,73.67,154.85,331.87,98.64,159.05,"1,206.29",8.40,46.37,82.42,191.76,"115,224.33",65.31,154.27,235.80,"1,566.18",73.33,129.08,191.86,221.07,114.54,46.91,51.74,221.24,13.88,268.88,109.60,70.90,97.72,85.14,72.07,978.04,64.76,485.91,120.00,76.20,57.05,723.04,195.26,147.36,58.78,85.36,104.09,76.41,61.77,50.86,4.73,325.96,37.93,35.98,30.56,190.13,55.47,57.16,117.37,13.17,"5,426.01",239.39,61.77,196.77,84.87,83.06,20.60,3.91,41.95,162.96,78.27,12.31,116.40,70.65,257.49,143.25,125.37,78.20,84.76,42.67,20.15,48.14,84.18,35.13,239.03,75.16,30.68,18.66,77.26,33.56,51.89,102.52,61.77,64.67,165.02,10.97,24.45,239.03,20.53,7.47,77.59,87.43
,12/14/2021,239.84,203.33,332.17,252.52,105.08,316.75,149.43,390.44,344.13,38.57,186.96,124.94,"2,555.76",44.48,60.69,177.97,72.85,150.90,329.16,97.62,154.50,"1,178.73",8.36,46.10,81.38,191.46,"114,750.15",64.90,152.72,236.78,"1,572.92",74.22,128.42,189.55,218.62,114.71,47.31,51.87,220.45,14.05,263.22,107.86,70.36,99.99,83.86,71.05,980.78,62.95,486.78,118.98,75.27,56.35,706.48,195.68,146.45,58.72,86.97,102.85,76.36,62.52,49.86,4.69,318.16,37.69,36.59,30.83,186.97,54.80,57.35,115.33,12.97,"5,445.65",241.21,62.40,193.27,83.90,83.99,20.94,3.90,41.87,160.82,77.70,12.16,116.88,70.47,254.67,142.70,124.56,77.51,84.59,42.82,19.89,47.46,84.79,34.62,239.84,74.55,30.10,18.51,75.82,33.34,52.89,102.68,60.38,63.59,163.83,11.08,24.20,239.84,20.51,7.78,78.44,86.84
,12/15/2021,264.75,205.58,337.82,256.92,104.53,323.24,151.35,392.41,349.32,38.50,191.78,129.41,"2,602.23",47.09,61.28,180.62,73.90,152.98,324.80,91.72,158.64,"1,170.29",8.38,46.99,83.70,191.55,"117,121.02",66.63,152.67,245.20,"1,556.80",74.79,130.02,191.43,218.91,115.89,46.84,52.04,221.13,13.85,271.73,110.38,69.41,102.53,86.89,71.83,969.43,63.68,492.71,119.16,76.04,56.55,726.16,197.51,149.85,59.97,86.87,104.54,77.31,62.44,51.15,4.75,326.27,38.23,36.84,31.40,189.85,55.75,57.55,112.90,13.17,"5,377.78",251.44,62.72,194.56,83.42,84.92,21.20,3.91,42.42,164.44,76.70,12.08,116.49,71.84,256.74,142.67,125.83,78.13,85.16,41.86,20.33,47.78,85.08,35.23,264.75,73.51,30.17,18.70,77.38,31.34,53.42,102.42,60.62,65.81,163.72,11.20,24.75,264.75,20.46,7.53,80.23,88.04
,12/16/2021,268.37,207.58,344.23,250.08,106.93,321.96,151.57,393.50,372.87,40.17,194.69,121.80,"2,609.67",49.05,62.23,180.49,74.25,155.59,328.91,89.34,158.21,"1,208.73",8.47,47.14,80.79,192.76,"117,595.20",64.14,155.97,245.35,"1,590.38",75.87,131.86,191.79,219.55,113.12,47.41,52.54,219.05,14.10,269.61,109.82,67.61,104.61,82.19,72.25,978.59,64.19,487.32,122.19,78.01,56.34,736.10,197.23,149.21,60.08,87.78,105.92,78.97,63.48,50.19,4.83,323.97,38.90,36.94,31.79,193.01,55.78,58.52,112.70,13.31,"5,409.93",253.87,63.41,195.12,84.61,83.04,21.28,3.92,42.69,162.16,76.43,12.17,120.11,71.35,254.57,142.96,126.41,78.57,84.64,42.19,20.27,47.80,85.94,34.59,268.37,73.63,30.13,18.90,77.48,30.91,53.50,101.67,60.91,63.74,159.45,11.12,25.19,268.37,19.71,7.46,77.00,88.14
,12/17/2021,257.19,205.17,340.71,249.89,108.17,316.11,148.46,388.42,368.81,40.49,194.62,123.13,"2,574.35",47.63,62.14,176.67,74.05,153.61,327.72,87.95,154.71,"1,189.42",8.36,46.95,81.10,189.13,"115,698.50",63.94,151.52,245.16,"1,634.59",74.54,127.96,184.37,215.35,110.98,46.01,51.58,229.89,14.30,277.65,109.15,71.16,103.09,82.62,70.68,988.42,63.37,472.52,120.08,77.07,53.22,728.69,190.67,145.81,58.38,85.61,101.75,79.10,62.19,49.88,4.80,317.37,37.93,35.86,31.67,190.32,53.97,57.72,113.06,13.43,"5,390.29",252.06,62.09,192.03,82.44,82.88,20.85,3.91,42.79,158.42,75.68,12.47,117.95,70.59,249.04,139.97,126.85,78.40,85.11,43.18,20.29,47.87,84.80,33.58,257.19,73.75,29.75,18.51,74.83,31.09,52.37,100.69,62.03,65.57,156.59,10.84,26.68,257.19,19.25,7.32,79.14,87.66
,12/20/2021,253.40,202.13,328.72,244.24,107.89,312.79,149.45,386.49,359.07,40.43,192.43,121.07,"2,498.14",48.87,62.37,172.09,74.06,152.66,319.82,86.99,153.76,"1,155.86",8.35,46.00,80.15,186.72,"114,275.98",63.17,150.85,237.27,"1,614.88",74.57,126.77,181.97,213.98,108.85,45.30,50.23,225.51,14.05,275.12,109.07,71.41,101.44,82.76,69.67,978.71,62.56,469.11,121.74,76.22,52.14,732.79,187.02,142.69,58.49,82.55,98.95,77.32,60.72,48.92,4.67,312.56,36.88,34.94,31.29,189.67,52.94,56.79,111.22,13.22,"5,413.50",253.28,58.00,189.26,80.26,79.35,19.96,3.85,42.08,153.36,74.99,12.36,116.76,69.64,239.31,137.16,123.32,76.39,83.59,43.05,19.56,47.35,83.27,32.80,253.40,72.88,29.42,17.50,73.31,31.30,50.06,97.75,59.41,60.57,150.64,10.64,26.08,253.40,19.14,6.78,75.27,81.51
,12/21/2021,254.75,208.56,342.11,249.52,109.51,315.22,149.01,390.16,365.69,40.20,193.24,126.26,"2,519.52",47.21,61.82,173.65,74.72,154.22,330.35,89.41,156.75,"1,170.48",8.49,47.09,88.60,189.49,"118,069.37",65.27,150.32,238.63,"1,626.28",74.19,126.44,184.45,215.38,110.17,46.10,51.58,231.38,14.59,280.42,111.39,75.25,102.35,84.86,70.79,"1,016.77",63.74,476.26,120.01,76.26,52.86,724.02,191.33,146.19,58.20,86.09,103.27,79.45,62.05,50.61,4.69,315.46,37.50,36.07,32.06,189.76,53.75,57.33,114.56,13.73,"5,442.97",247.70,60.95,193.06,82.15,80.77,20.98,3.92,44.43,158.02,76.00,12.71,114.04,71.21,253.80,140.61,126.92,78.57,85.36,44.05,19.97,48.67,84.96,34.23,254.75,72.96,30.37,17.73,74.82,32.90,52.23,100.66,62.78,64.57,153.29,10.82,25.62,254.75,20.13,6.85,80.32,84.61
,12/22/2021,256.31,211.05,348.68,249.77,110.17,317.55,149.94,394.01,375.74,40.19,193.77,128.79,"2,589.22",47.69,62.33,173.80,74.88,155.70,327.69,89.14,156.28,"1,171.04",8.52,47.27,88.27,191.17,"120,440.24",66.05,150.91,243.50,"1,638.04",74.52,127.10,186.12,216.66,112.00,46.29,51.89,229.56,14.90,282.61,117.54,78.09,102.44,86.81,71.25,"1,031.79",64.36,478.54,119.95,77.52,54.11,730.25,190.57,146.13,58.54,86.85,105.48,80.11,62.13,50.54,4.79,314.28,37.46,36.23,32.29,196.64,53.79,57.15,116.69,13.85,"5,450.12",249.04,60.81,191.02,82.13,80.68,21.20,3.93,45.01,160.82,76.10,12.79,115.12,72.17,260.07,141.01,127.43,79.22,85.75,44.56,19.86,49.58,84.35,34.66,256.31,74.33,30.72,17.33,75.46,33.57,52.80,101.86,62.21,65.91,156.44,10.70,24.59,256.31,20.77,6.75,79.69,82.32
,12/23/2021,262.66,209.76,351.70,250.10,110.92,321.17,149.77,397.44,375.39,40.12,195.75,129.71,"2,642.20",47.02,62.38,176.71,75.13,158.34,329.79,90.51,157.49,"1,134.11",8.64,47.59,92.25,192.65,"120,914.42",66.76,152.11,243.48,"1,667.58",74.82,128.38,187.18,218.01,112.19,46.49,52.35,233.10,15.16,280.99,118.27,78.16,103.08,86.21,71.66,"1,035.71",64.75,482.22,119.66,78.49,54.91,730.06,193.32,147.71,58.44,87.94,105.82,80.47,62.72,51.00,4.92,315.84,37.93,36.55,32.61,198.50,55.16,57.87,118.80,14.03,"5,455.48",247.14,62.03,191.48,83.03,81.27,21.53,3.94,46.07,162.40,76.66,12.93,114.99,72.95,264.87,141.55,129.09,80.25,86.96,44.93,19.84,49.46,84.31,35.25,262.66,74.93,30.93,17.45,76.55,33.76,54.05,102.55,62.61,66.59,161.63,10.63,24.51,262.66,21.07,6.78,78.98,82.82
,12/24/2021,262.66,209.76,351.70,250.10,110.92,321.17,149.77,397.16,375.39,40.12,195.75,129.71,"2,652.42",47.02,62.38,176.71,74.88,158.08,329.79,90.51,157.49,"1,156.05",8.64,47.59,92.25,192.65,"121,388.59",66.76,152.11,243.48,"1,672.87",74.82,128.38,187.18,218.01,112.43,46.49,52.35,233.10,15.13,280.99,118.27,78.16,103.08,86.21,71.66,"1,067.56",64.75,482.22,119.66,78.49,54.91,730.06,193.32,147.71,58.44,87.94,105.82,80.47,62.72,51.00,4.92,315.84,37.93,36.55,32.61,197.47,55.16,57.87,118.80,14.03,"5,451.90",247.14,62.03,191.48,83.03,81.27,21.53,3.96,46.07,162.40,76.66,12.93,114.99,72.95,264.87,141.55,129.09,80.25,87.13,44.96,19.84,49.46,84.31,35.25,262.66,74.93,30.86,17.45,76.55,33.76,54.05,102.55,62.61,66.59,161.63,10.63,24.51,262.66,21.07,6.49,78.98,82.82
,12/27/2021,267.76,210.73,351.44,255.20,111.76,325.19,151.26,393.21,386.58,40.12,196.96,132.66,"2,670.08",47.41,62.71,177.75,75.48,159.95,331.23,91.86,159.96,"1,144.42",8.60,48.17,92.26,195.82,"119,491.89",69.12,153.85,245.14,"1,675.25",75.83,130.14,189.79,221.29,112.43,46.84,52.81,235.33,15.13,284.30,119.50,77.11,104.84,89.29,73.15,"1,069.25",65.87,494.82,120.45,79.43,55.41,743.50,195.35,151.75,58.62,88.41,107.79,82.15,63.24,51.66,5.00,323.45,38.34,37.08,33.00,199.89,55.81,58.43,119.79,14.18,"5,420.65",251.16,63.22,195.23,83.52,82.10,21.64,3.95,46.74,163.45,77.58,13.24,115.73,73.46,267.53,142.56,130.94,81.05,87.13,44.72,19.94,50.16,85.20,35.85,267.76,76.24,30.86,17.87,78.33,34.11,54.81,104.31,63.66,67.18,165.54,10.60,24.22,267.76,21.41,6.51,81.37,83.67
,12/28/2021,265.86,211.14,351.90,252.38,112.62,325.54,152.05,395.99,386.52,40.15,197.48,130.80,"2,731.42",46.45,62.80,178.29,75.74,160.56,330.31,91.94,160.46,"1,174.04",8.82,48.01,90.81,196.41,"120,914.42",68.42,155.12,248.03,"1,694.87",76.33,131.22,191.13,223.64,112.43,46.85,53.07,235.51,15.13,282.77,119.69,76.90,105.75,86.52,73.75,"1,083.34",66.10,499.35,120.44,79.77,55.10,744.09,196.54,151.57,59.33,88.60,107.72,82.75,63.52,51.98,5.00,323.48,38.62,37.15,32.87,201.10,56.00,59.19,120.17,14.22,"5,502.81",251.31,62.69,196.14,83.89,82.46,21.72,3.99,47.30,162.63,78.21,13.24,116.90,73.79,268.80,143.00,131.62,81.65,87.13,44.25,20.00,50.34,86.57,35.93,265.86,76.87,30.86,18.17,79.11,34.40,54.62,104.33,64.50,67.07,164.06,10.51,24.24,265.86,21.32,6.55,77.03,83.71
